,user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,tariff_plan,date_start,total_wait,cluster,efficiency
13007,166939,2019-11-16,in,False,954750,False,6,583,729,C,2019-08-26,146,3,Low
13008,166939,2019-11-16,out,True,954750,False,1,9,14,C,2019-08-26,5,3,Low
13009,166939,2019-11-18,in,False,954750,True,1,0,26,C,2019-08-26,26,3,Low
13010,166939,2019-11-18,out,True,955090,False,4,181,207,C,2019-08-26,26,2,Medium
13011,166939,2019-11-18,in,False,954750,False,15,1705,2077,C,2019-08-26,372,3,Low
13012,166939,2019-11-18,out,True,954750,False,4,42,66,C,2019-08-26,24,3,Low
13013,166939,2019-11-18,in,False,951332,False,1,167,190,C,2019-08-26,23,1,Low
13014,166939,2019-11-19,out,True,954750,True,1,0,4,C,2019-08-26,4,3,Low
13015,166939,2019-11-19,in,False,951332,False,2,303,394,C,2019-08-26,91,1,Low
13016,166939,2019-11-19,in,False,954750,False,10,1233,1473,C,2019-08-26,240,3,Low
13017,166939,2019-11-20,out,True,955090,False,2,118,137,C,2019-08-26,19,2,Medium
13018,166939,2019-11-20,in,False,954750,False,16,1674,2055,C,2019-08-26,381,3,Low
13019,166939,2019-11-20,out,False,954750,False,1,3,40,C,2019-08-26,37,3,Low
13020,166939,2019-11-20,out,True,955090,True,2,0,0,C,2019-08-26,0,2,Medium
13021,166939,2019-11-20,out,True,954750,True,1,0,18,C,2019-08-26,18,3,Low
13022,166939,2019-11-20,out,True,955068,True,2,0,0,C,2019-08-26,0,2,Medium
13023,166939,2019-11-21,in,False,954750,False,15,994,1361,C,2019-08-26,367,3,Low
13024,166939,2019-11-21,out,False,954750,False,11,720,843,C,2019-08-26,123,3,Low
13025,166939,2019-11-21,out,True,954750,False,1,66,72,C,2019-08-26,6,3,Low
13026,166939,2019-11-21,out,True,955082,False,1,11,17,C,2019-08-26,6,2,Medium
13027,166939,2019-11-21,out,True,951332,False,1,19,28,C,2019-08-26,9,1,Low
13028,166939,2019-11-21,out,False,954750,True,6,0,118,C,2019-08-26,118,3,Low
13029,166939,2019-11-21,out,True,955090,False,2,199,211,C,2019-08-26,12,2,Medium
13030,166939,2019-11-22,out,True,954750,False,1,49,55,C,2019-08-26,6,3,Low
13031,166939,2019-11-22,out,True,955090,False,3,142,162,C,2019-08-26,20,2,Medium
13032,166939,2019-11-22,in,False,954750,False,14,1297,1627,C,2019-08-26,330,3,Low
13033,166939,2019-11-22,out,True,955082,False,2,54,73,C,2019-08-26,19,2,Medium
13034,166939,2019-11-23,in,False,954750,False,7,797,953,C,2019-08-26,156,3,Low
13035,166939,2019-11-23,out,True,954750,False,1,11,32,C,2019-08-26,21,3,Low
13036,166939,2019-11-23,out,True,955082,False,1,22,28,C,2019-08-26,6,2,Medium
13037,166939,2019-11-24,in,False,954750,False,1,17,39,C,2019-08-26,22,3,Low
13038,166939,2019-11-25,out,True,955082,False,1,24,30,C,2019-08-26,6,2,Medium
13039,166939,2019-11-25,in,False,954750,False,25,2826,3394,C,2019-08-26,568,3,Low
13040,166939,2019-11-25,out,True,954750,False,2,23,35,C,2019-08-26,12,3,Low
13041,166939,2019-11-25,out,True,955082,True,5,0,0,C,2019-08-26,0,2,Medium
13042,166939,2019-11-25,out,True,951332,True,1,0,0,C,2019-08-26,0,1,Low
13043,166939,2019-11-25,out,True,955090,True,1,0,0,C,2019-08-26,0,2,Medium
13044,166939,2019-11-25,out,True,955086,False,1,8,14,C,2019-08-26,6,2,Medium
13045,166939,2019-11-26,in,False,954750,False,22,2321,2822,C,2019-08-26,501,3,Low
13046,166939,2019-11-26,out,True,954750,True,1,0,25,C,2019-08-26,25,3,Low
13047,166939,2019-11-26,out,True,955090,False,2,54,66,C,2019-08-26,12,2,Medium
13048,166939,2019-11-27,out,True,955082,True,1,0,16,C,2019-08-26,16,2,Medium
13049,166939,2019-11-27,out,True,955082,False,1,9,15,C,2019-08-26,6,2,Medium
13050,166939,2019-11-27,in,False,954750,False,15,1365,1712,C,2019-08-26,347,3,Low
13051,166939,2019-11-28,out,True,955090,False,2,50,66,C,2019-08-26,16,2,Medium
13052,166939,2019-11-28,in,False,954750,False,13,1332,1626,C,2019-08-26,294,3,Low
13053,166939,2019-11-28,out,True,955090,True,1,0,0,C,2019-08-26,0,2,Medium
13054,166939,2019-11-28,out,True,955082,False,1,28,38,C,2019-08-26,10,2,Medium
13055,166940,2019-08-27,in,False,897030,False,1,13,21,C,2019-08-26,8,1,Low
13056,166940,2019-08-27,out,False,897030,False,1,469,480,C,2019-08-26,11,1,Low
13057,166940,2019-08-29,out,False,897030,True,4,0,97,C,2019-08-26,97,1,Low
13058,166940,2019-08-29,in,False,897030,False,1,56,79,C,2019-08-26,23,1,Low
13059,166940,2019-08-29,out,False,897030,False,1,87,100,C,2019-08-26,13,1,Low
13060,166940,2019-08-30,in,False,897030,False,1,84,89,C,2019-08-26,5,1,Low
13061,166940,2019-08-30,in,False,900458,False,1,9,18,C,2019-08-26,9,2,Medium
13062,166940,2019-08-30,out,False,897030,True,1,0,5,C,2019-08-26,5,1,Low
13063,166940,2019-09-02,out,False,897030,True,1,0,10,C,2019-08-26,10,1,Low
13064,166940,2019-09-03,out,False,897030,False,1,1175,1180,C,2019-08-26,5,1,Low
13065,166940,2019-09-09,out,False,900458,True,1,0,6,C,2019-08-26,6,2,Medium
13066,166940,2019-09-10,out,False,900458,True,9,0,255,C,2019-08-26,255,2,Medium
13067,166940,2019-09-10,out,False,897030,True,1,0,11,C,2019-08-26,11,1,Low
13068,166940,2019-09-10,out,False,900458,False,1,38,57,C,2019-08-26,19,2,Medium
13069,166940,2019-09-10,out,False,897030,False,1,25,44,C,2019-08-26,19,1,Low
13070,166940,2019-09-11,out,False,897030,True,1,0,32,C,2019-08-26,32,1,Low
13071,166940,2019-09-12,out,False,900458,False,4,67,107,C,2019-08-26,40,2,Medium
13072,166940,2019-09-12,out,False,897030,True,1,0,37,C,2019-08-26,37,1,Low
13073,166940,2019-09-12,in,False,897030,False,1,10,22,C,2019-08-26,12,1,Low
13074,166940,2019-09-12,out,False,900458,True,6,0,120,C,2019-08-26,120,2,Medium
13075,166940,2019-09-13,out,False,900458,True,1,0,28,C,2019-08-26,28,2,Medium
13076,166940,2019-09-25,out,False,910594,False,5,81,121,C,2019-08-26,40,2,Medium
13077,166940,2019-09-25,out,False,910594,True,23,0,452,C,2019-08-26,452,2,Medium
13078,166940,2019-10-16,out,False,900458,True,1,0,14,C,2019-08-26,14,2,Medium
13079,166940,2019-10-21,out,False,900458,True,2,0,47,C,2019-08-26,47,2,Medium
13080,166940,2019-10-21,out,False,900458,False,2,228,253,C,2019-08-26,25,2,Medium
13081,166940,2019-10-23,out,False,900458,False,1,10,28,C,2019-08-26,18,2,Medium
13082,166940,2019-11-25,out,False,897030,True,10,0,180,C,2019-08-26,180,1,Low
13083,166940,2019-11-25,out,True,897030,True,1,0,0,C,2019-08-26,0,1,Low
13084,166940,2019-11-25,out,False,897030,False,9,744,840,C,2019-08-26,96,1,Low
13085,166940,2019-11-26,out,False,897030,True,20,0,346,C,2019-08-26,346,1,Low
13086,166940,2019-11-26,out,False,897030,False,21,1578,1766,C,2019-08-26,188,1,Low
13087,166940,2019-11-27,in,False,897030,False,2,18,46,C,2019-08-26,28,1,Low
13088,166940,2019-11-27,out,True,897030,True,1,0,5,C,2019-08-26,5,1,Low
13089,166940,2019-11-27,out,False,972460,False,3,109,177,C,2019-08-26,68,0,High
13090,166940,2019-11-27,out,False,972460,True,5,0,65,C,2019-08-26,65,0,High
13091,166940,2019-11-27,out,True,972460,True,2,0,21,C,2019-08-26,21,0,High
13092,166940,2019-11-27,out,True,972460,False,1,6,10,C,2019-08-26,4,0,High
13093,166940,2019-11-27,in,False,972460,False,1,14,18,C,2019-08-26,4,0,High
13094,166940,2019-11-28,out,False,972460,True,21,0,281,C,2019-08-26,281,0,High
13095,166940,2019-11-28,out,False,972460,False,18,1089,1266,C,2019-08-26,177,0,High
13096,166941,2019-08-27,out,False,896382,True,30,0,947,B,2019-08-26,947,1,Low
13097,166941,2019-08-27,in,False,896708,False,6,389,476,B,2019-08-26,87,1,Low
13098,166941,2019-08-27,in,False,896382,False,3,312,364,B,2019-08-26,52,1,Low
13099,166941,2019-08-27,out,False,896708,True,3,0,47,B,2019-08-26,47,1,Low
13100,166941,2019-08-27,out,False,896382,False,40,5846,6696,B,2019-08-26,850,1,Low
13101,166941,2019-08-27,out,False,896708,False,6,1274,1419,B,2019-08-26,145,1,Low
13102,166941,2019-08-28,out,True,896382,True,2,0,3,B,2019-08-26,3,1,Low
13103,166941,2019-08-28,out,False,896382,False,93,9893,11679,B,2019-08-26,1786,1,Low
13104,166941,2019-08-28,out,False,896382,True,39,0,1206,B,2019-08-26,1206,1,Low
13105,166941,2019-08-28,out,False,896708,False,3,1533,1575,B,2019-08-26,42,1,Low
13106,166941,2019-08-28,out,False,896708,True,9,0,192,B,2019-08-26,192,1,Low
13107,166941,2019-08-28,in,False,896708,False,6,979,1052,B,2019-08-26,73,1,Low
13108,166941,2019-08-28,in,False,896382,False,4,1198,1229,B,2019-08-26,31,1,Low
13109,166941,2019-08-29,out,False,896382,False,55,7491,8521,B,2019-08-26,1030,1,Low
13110,166941,2019-08-29,in,False,896382,False,2,337,353,B,2019-08-26,16,1,Low
13111,166941,2019-08-29,out,False,896382,True,23,0,759,B,2019-08-26,759,1,Low
13112,166941,2019-08-29,out,True,896382,True,1,0,0,B,2019-08-26,0,1,Low
13113,166941,2019-08-29,out,False,896708,True,4,0,82,B,2019-08-26,82,1,Low
13114,166941,2019-08-29,out,False,896708,False,12,1659,1895,B,2019-08-26,236,1,Low
13115,166941,2019-08-29,in,False,896708,False,10,714,849,B,2019-08-26,135,1,Low
13116,166941,2019-08-30,out,False,896708,False,4,319,394,B,2019-08-26,75,1,Low
13117,166941,2019-08-30,out,False,896708,True,2,0,20,B,2019-08-26,20,1,Low
13118,166941,2019-09-01,out,False,896390,True,1,0,1,B,2019-08-26,1,0,High
13119,166941,2019-09-01,out,False,896390,False,2,235,253,B,2019-08-26,18,0,High
13120,166941,2019-09-01,out,False,896382,False,1,6,27,B,2019-08-26,21,1,Low
13121,166941,2019-09-01,out,True,896382,True,1,0,0,B,2019-08-26,0,1,Low
13122,166941,2019-09-01,out,False,896382,True,4,0,12,B,2019-08-26,12,1,Low
13123,166941,2019-09-01,in,False,896382,False,3,242,280,B,2019-08-26,38,1,Low
13124,166941,2019-09-02,out,False,896382,True,24,0,472,B,2019-08-26,472,1,Low
13125,166941,2019-09-02,out,False,896708,False,7,340,411,B,2019-08-26,71,1,Low
13126,166941,2019-09-02,out,False,896382,False,27,2418,2836,B,2019-08-26,418,1,Low
13127,166941,2019-09-02,out,False,896386,False,36,4136,4846,B,2019-08-26,710,0,High
13128,166941,2019-09-02,in,False,896708,False,10,1001,1124,B,2019-08-26,123,1,Low
13129,166941,2019-09-02,in,False,896382,False,11,965,1079,B,2019-08-26,114,1,Low
13130,166941,2019-09-02,out,False,896708,True,8,0,66,B,2019-08-26,66,1,Low
13131,166941,2019-09-02,out,False,896386,True,40,0,1140,B,2019-08-26,1140,0,High
13132,166941,2019-09-03,out,False,896382,True,16,0,413,B,2019-08-26,413,1,Low
13133,166941,2019-09-03,in,False,896708,False,13,1672,1797,B,2019-08-26,125,1,Low
13134,166941,2019-09-03,out,False,896708,True,10,0,264,B,2019-08-26,264,1,Low
13135,166941,2019-09-03,out,False,896390,False,17,2738,3105,B,2019-08-26,367,0,High
13136,166941,2019-09-03,in,False,896382,False,6,491,565,B,2019-08-26,74,1,Low
13137,166941,2019-09-03,out,False,896384,False,13,2764,3014,B,2019-08-26,250,2,Medium
13138,166941,2019-09-03,out,False,896382,False,13,2128,2417,B,2019-08-26,289,1,Low
13139,166941,2019-09-03,out,False,896384,True,13,0,331,B,2019-08-26,331,2,Medium
13140,166941,2019-09-03,out,False,896390,True,8,0,191,B,2019-08-26,191,0,High
13141,166941,2019-09-03,out,False,896708,False,20,3348,3703,B,2019-08-26,355,1,Low
13142,166941,2019-09-04,out,False,896390,True,3,0,0,B,2019-08-26,0,0,High
13143,166941,2019-09-05,in,False,896382,False,2,47,69,B,2019-08-26,22,1,Low
13144,166941,2019-09-05,out,False,896390,True,15,0,318,B,2019-08-26,318,0,High
13145,166941,2019-09-05,out,False,896382,False,1,98,117,B,2019-08-26,19,1,Low
13146,166941,2019-09-05,in,False,896708,False,2,428,445,B,2019-08-26,17,1,Low
13147,166941,2019-09-05,out,False,896708,False,11,3235,3400,B,2019-08-26,165,1,Low
13148,166941,2019-09-05,out,False,896390,False,12,1434,1654,B,2019-08-26,220,0,High
13149,166941,2019-09-05,out,False,896708,True,6,0,79,B,2019-08-26,79,1,Low
13150,166941,2019-09-05,out,False,896384,False,2,350,395,B,2019-08-26,45,2,Medium
13151,166941,2019-09-06,out,False,896390,True,18,0,489,B,2019-08-26,489,0,High
13152,166941,2019-09-06,in,False,896708,False,8,890,974,B,2019-08-26,84,1,Low
13153,166941,2019-09-06,out,False,896390,False,20,3997,4348,B,2019-08-26,351,0,High
13154,166941,2019-09-06,out,False,896708,False,13,2568,2776,B,2019-08-26,208,1,Low
13155,166941,2019-09-06,in,False,896382,False,2,28,51,B,2019-08-26,23,1,Low
13156,166941,2019-09-06,out,False,896708,True,3,0,134,B,2019-08-26,134,1,Low
13157,166941,2019-09-06,out,False,896382,True,4,0,28,B,2019-08-26,28,1,Low
13158,166941,2019-09-07,in,False,896708,False,5,649,714,B,2019-08-26,65,1,Low
13159,166941,2019-09-07,in,False,896382,False,1,62,85,B,2019-08-26,23,1,Low
13160,166941,2019-09-07,out,False,896390,True,1,0,16,B,2019-08-26,16,0,High
13161,166941,2019-09-07,out,False,896708,True,7,0,173,B,2019-08-26,173,1,Low
13162,166941,2019-09-07,out,False,896708,False,9,771,920,B,2019-08-26,149,1,Low
13163,166941,2019-09-09,out,False,896708,True,1,0,3,B,2019-08-26,3,1,Low
13164,166941,2019-09-09,out,False,896382,False,6,2164,2248,B,2019-08-26,84,1,Low
13165,166941,2019-09-09,out,False,896382,True,6,0,28,B,2019-08-26,28,1,Low
13166,166941,2019-09-09,out,False,896708,False,2,202,231,B,2019-08-26,29,1,Low
13167,166941,2019-09-09,in,False,896708,False,3,400,438,B,2019-08-26,38,1,Low
13168,166941,2019-09-09,in,False,896382,False,1,77,96,B,2019-08-26,19,1,Low
13169,166941,2019-09-10,in,False,896708,False,2,120,156,B,2019-08-26,36,1,Low
13170,166941,2019-09-10,out,False,896708,False,2,598,622,B,2019-08-26,24,1,Low
13171,166941,2019-09-10,in,False,896382,False,1,23,41,B,2019-08-26,18,1,Low
13172,166941,2019-09-11,out,False,896708,True,8,0,13,B,2019-08-26,13,1,Low
13173,166941,2019-09-11,in,False,896708,False,1,368,377,B,2019-08-26,9,1,Low
13174,166941,2019-09-11,out,False,896708,False,2,377,427,B,2019-08-26,50,1,Low
13175,166941,2019-09-14,out,False,896382,True,6,0,0,B,2019-08-26,0,1,Low
13176,166946,2019-08-30,out,False,900742,False,1,55,64,C,2019-08-26,9,1,Low
13177,166946,2019-08-30,in,False,900742,False,5,354,382,C,2019-08-26,28,1,Low
13178,166946,2019-09-04,out,True,900746,True,2,0,4,C,2019-08-26,4,3,Low
13179,166946,2019-09-04,out,False,900742,False,4,249,261,C,2019-08-26,12,1,Low
13180,166946,2019-09-04,in,False,900746,True,1,0,15,C,2019-08-26,15,3,Low
13181,166946,2019-09-04,in,False,900742,False,5,61,131,C,2019-08-26,70,1,Low
13182,166946,2019-09-04,out,True,900742,True,5,0,28,C,2019-08-26,28,1,Low
13183,166946,2019-09-04,out,False,900746,True,2,0,17,C,2019-08-26,17,3,Low
13184,166946,2019-09-04,out,False,900742,True,2,0,13,C,2019-08-26,13,1,Low
13185,166946,2019-09-05,out,False,900746,False,8,995,1033,C,2019-08-26,38,3,Low
13186,166946,2019-09-05,out,False,900746,True,2,0,8,C,2019-08-26,8,3,Low
13187,166946,2019-09-06,out,False,900746,False,2,102,107,C,2019-08-26,5,3,Low
13188,166946,2019-09-06,out,False,900746,True,1,0,2,C,2019-08-26,2,3,Low
13189,166946,2019-09-06,out,False,900742,False,1,46,48,C,2019-08-26,2,1,Low
13190,166946,2019-09-11,in,False,900746,True,1,0,15,C,2019-08-26,15,3,Low
13191,166946,2019-09-11,in,False,900746,False,1,17,40,C,2019-08-26,23,3,Low
13192,166946,2019-09-12,in,False,900742,False,3,106,131,C,2019-08-26,25,1,Low
13193,166946,2019-09-12,in,False,900746,False,1,17,39,C,2019-08-26,22,3,Low
13194,166946,2019-09-17,out,False,900742,False,1,26,29,C,2019-08-26,3,1,Low
13195,166946,2019-09-17,out,False,900746,False,2,298,305,C,2019-08-26,7,3,Low
13196,166946,2019-09-18,in,False,900742,False,1,119,155,C,2019-08-26,36,1,Low
13197,166946,2019-09-18,out,False,900746,False,2,186,189,C,2019-08-26,3,3,Low
13198,166946,2019-09-19,out,False,900746,False,1,97,100,C,2019-08-26,3,3,Low
13199,166946,2019-09-19,out,True,900746,True,1,0,1,C,2019-08-26,1,3,Low
13200,166946,2019-09-20,in,False,900746,False,7,212,390,C,2019-08-26,178,3,Low
13201,166946,2019-09-20,out,False,900742,False,1,40,83,C,2019-08-26,43,1,Low
13202,166946,2019-09-20,in,False,900742,False,2,138,153,C,2019-08-26,15,1,Low
13203,166946,2019-09-20,out,False,900746,False,1,96,99,C,2019-08-26,3,3,Low
13204,166946,2019-09-23,out,False,900746,False,4,568,595,C,2019-08-26,27,3,Low
13205,166946,2019-09-23,in,False,900746,False,2,143,198,C,2019-08-26,55,3,Low
13206,166946,2019-09-23,out,False,900742,False,1,77,86,C,2019-08-26,9,1,Low
13207,166946,2019-09-23,out,False,900746,True,4,0,89,C,2019-08-26,89,3,Low
13208,166946,2019-09-23,in,False,900742,False,2,123,158,C,2019-08-26,35,1,Low
13209,166946,2019-09-24,out,False,900746,True,1,0,1,C,2019-08-26,1,3,Low
13210,166946,2019-09-24,out,False,900746,False,3,294,308,C,2019-08-26,14,3,Low
13211,166946,2019-09-24,in,False,900746,False,3,312,384,C,2019-08-26,72,3,Low
13212,166946,2019-09-25,in,False,900746,False,1,75,96,C,2019-08-26,21,3,Low
13213,166946,2019-09-25,out,False,900746,False,1,109,112,C,2019-08-26,3,3,Low
13214,166946,2019-09-26,in,False,900746,False,3,248,314,C,2019-08-26,66,3,Low
13215,166946,2019-09-26,out,False,900746,False,5,503,558,C,2019-08-26,55,3,Low
13216,166946,2019-09-26,in,False,900742,False,2,172,207,C,2019-08-26,35,1,Low
13217,166946,2019-09-27,out,False,900746,False,6,429,480,C,2019-08-26,51,3,Low
13218,166946,2019-09-27,out,True,900746,True,1,0,0,C,2019-08-26,0,3,Low
13219,166946,2019-09-27,in,False,900746,False,5,438,563,C,2019-08-26,125,3,Low
13220,166946,2019-10-10,in,False,900742,False,1,13,36,C,2019-08-26,23,1,Low
13221,166946,2019-10-14,in,False,900746,False,1,8,28,C,2019-08-26,20,3,Low
13222,166946,2019-10-14,in,False,900742,False,1,12,28,C,2019-08-26,16,1,Low
13223,166955,2019-08-29,in,False,898560,False,3,142,254,C,2019-08-26,112,1,Low
13224,166955,2019-08-30,in,False,898558,False,1,25,55,C,2019-08-26,30,1,Low
13225,166955,2019-08-30,in,False,898560,False,2,157,220,C,2019-08-26,63,1,Low
13226,166955,2019-08-31,in,False,898558,False,1,61,88,C,2019-08-26,27,1,Low
13227,166955,2019-09-02,in,False,898558,False,2,64,120,C,2019-08-26,56,1,Low
13228,166955,2019-09-03,in,False,898558,False,1,39,72,C,2019-08-26,33,1,Low
13229,166955,2019-09-03,in,False,898560,False,1,84,113,C,2019-08-26,29,1,Low
13230,166955,2019-09-04,in,False,898558,False,3,32,117,C,2019-08-26,85,1,Low
13231,166955,2019-09-04,in,False,898560,False,5,242,389,C,2019-08-26,147,1,Low
13232,166955,2019-09-05,in,False,898560,False,3,276,381,C,2019-08-26,105,1,Low
13233,166955,2019-09-06,in,False,898558,False,1,45,75,C,2019-08-26,30,1,Low
13234,166955,2019-09-17,in,False,898558,False,2,157,203,C,2019-08-26,46,1,Low
13235,166955,2019-09-17,in,False,898560,False,1,119,140,C,2019-08-26,21,1,Low
13236,166955,2019-09-18,in,False,898560,False,3,125,234,C,2019-08-26,109,1,Low
13237,166955,2019-09-18,in,False,898558,False,2,76,120,C,2019-08-26,44,1,Low
13238,166955,2019-09-25,in,False,898558,False,1,5,40,C,2019-08-26,35,1,Low
13239,166955,2019-09-30,in,False,898560,False,1,7,45,C,2019-08-26,38,1,Low
13240,166955,2019-09-30,in,False,898558,False,5,171,313,C,2019-08-26,142,1,Low
13241,166955,2019-10-01,in,False,898558,False,1,57,88,C,2019-08-26,31,1,Low
13242,166955,2019-10-04,in,False,898558,False,2,68,131,C,2019-08-26,63,1,Low
13243,166958,2019-09-03,in,False,898422,False,3,23,49,B,2019-08-26,26,3,Low
13244,166958,2019-09-04,out,False,898422,False,2,183,248,B,2019-08-26,65,3,Low
13245,166958,2019-09-04,in,False,898422,False,9,646,756,B,2019-08-26,110,3,Low
13246,166958,2019-09-04,out,False,898422,True,4,0,6,B,2019-08-26,6,3,Low
13247,166958,2019-09-05,in,False,898422,False,15,1131,1271,B,2019-08-26,140,3,Low
13248,166958,2019-09-05,out,False,898422,False,1,133,137,B,2019-08-26,4,3,Low
13249,166958,2019-09-06,in,False,898422,False,9,985,1035,B,2019-08-26,50,3,Low
13250,166958,2019-09-06,out,False,898422,True,1,0,26,B,2019-08-26,26,3,Low
13251,166958,2019-09-09,in,False,898422,False,16,1087,1165,B,2019-08-26,78,3,Low
13252,166958,2019-09-09,in,False,898422,True,1,0,4,B,2019-08-26,4,3,Low
13253,166958,2019-09-09,out,False,898422,False,4,333,388,B,2019-08-26,55,3,Low
13254,166958,2019-09-10,out,False,898422,False,1,283,301,B,2019-08-26,18,3,Low
13255,166958,2019-09-10,in,False,898422,False,6,387,419,B,2019-08-26,32,3,Low
13256,166958,2019-09-11,in,False,898422,False,3,324,342,B,2019-08-26,18,3,Low
13257,166958,2019-09-12,out,False,898422,False,1,88,105,B,2019-08-26,17,3,Low
13258,166958,2019-09-12,in,False,898422,False,1,66,70,B,2019-08-26,4,3,Low
13259,166958,2019-09-13,out,False,898422,True,2,0,14,B,2019-08-26,14,3,Low
13260,166958,2019-09-13,out,False,898422,False,1,60,80,B,2019-08-26,20,3,Low
13261,166958,2019-09-18,out,False,898422,False,1,39,47,B,2019-08-26,8,3,Low
13262,166958,2019-09-20,out,False,898422,False,1,30,50,B,2019-08-26,20,3,Low
13263,166958,2019-09-20,in,False,898422,False,1,6,11,B,2019-08-26,5,3,Low
13264,166958,2019-10-03,out,False,898422,True,4,0,0,B,2019-08-26,0,3,Low
13265,166971,2019-09-19,out,False,914630,False,2,20,44,B,2019-08-27,24,1,Low
13266,166971,2019-09-19,out,False,914630,True,6,0,162,B,2019-08-27,162,1,Low
13267,166971,2019-09-20,out,False,914630,True,1,0,31,B,2019-08-27,31,1,Low
13268,166971,2019-09-23,out,False,914630,False,10,1680,1824,B,2019-08-27,144,1,Low
13269,166971,2019-09-23,out,False,914630,True,11,0,563,B,2019-08-27,563,1,Low
13270,166971,2019-10-01,out,False,914630,False,14,3565,3788,B,2019-08-27,223,1,Low
13271,166971,2019-10-01,out,False,914630,True,11,0,238,B,2019-08-27,238,1,Low
13272,166971,2019-10-02,out,False,914630,False,1,336,346,B,2019-08-27,10,1,Low
13273,166971,2019-10-02,out,False,914630,True,8,0,176,B,2019-08-27,176,1,Low
13274,166971,2019-10-02,in,False,914630,False,1,132,141,B,2019-08-27,9,1,Low
13275,166971,2019-10-03,out,False,914630,True,2,0,9,B,2019-08-27,9,1,Low
13276,166971,2019-10-03,in,False,914630,False,1,558,572,B,2019-08-27,14,1,Low
13277,166971,2019-10-04,in,False,914630,False,1,56,64,B,2019-08-27,8,1,Low
13278,166971,2019-10-04,out,False,914630,False,4,284,361,B,2019-08-27,77,1,Low
13279,166971,2019-10-04,out,False,914630,True,2,0,17,B,2019-08-27,17,1,Low
13280,166971,2019-10-07,in,False,914630,False,2,164,195,B,2019-08-27,31,1,Low
13281,166971,2019-10-07,out,False,914630,True,5,0,117,B,2019-08-27,117,1,Low
13282,166971,2019-10-07,out,False,914630,False,4,822,883,B,2019-08-27,61,1,Low
13283,166971,2019-10-08,out,False,914630,True,2,0,28,B,2019-08-27,28,1,Low
13284,166971,2019-10-09,out,False,914630,False,5,506,572,B,2019-08-27,66,1,Low
13285,166971,2019-10-10,out,False,914630,False,2,325,355,B,2019-08-27,30,1,Low
13286,166971,2019-10-11,out,False,914630,False,1,64,78,B,2019-08-27,14,1,Low
13287,166971,2019-10-14,out,False,914630,False,6,1134,1278,B,2019-08-27,144,1,Low
13288,166971,2019-10-14,out,False,914630,True,1,0,15,B,2019-08-27,15,1,Low
13289,166971,2019-10-15,out,False,914630,True,1,0,32,B,2019-08-27,32,1,Low
13290,166971,2019-10-15,out,False,914630,False,1,176,196,B,2019-08-27,20,1,Low
13291,166971,2019-10-17,out,False,914630,True,1,0,5,B,2019-08-27,5,1,Low
13292,166971,2019-10-18,out,False,914630,True,1,0,15,B,2019-08-27,15,1,Low
13293,166971,2019-10-21,in,False,914630,False,6,168,224,B,2019-08-27,56,1,Low
13294,166971,2019-10-22,in,False,914630,False,1,48,69,B,2019-08-27,21,1,Low
13295,166971,2019-10-23,in,False,914630,False,1,98,106,B,2019-08-27,8,1,Low
13296,166971,2019-10-24,out,False,914630,False,2,823,857,B,2019-08-27,34,1,Low
13297,166971,2019-10-28,in,False,914630,False,2,31,69,B,2019-08-27,38,1,Low
13298,166971,2019-10-28,out,False,914630,True,5,0,73,B,2019-08-27,73,1,Low
13299,166971,2019-10-28,out,False,914630,False,1,190,212,B,2019-08-27,22,1,Low
13300,166971,2019-10-31,out,False,914630,False,4,84,108,B,2019-08-27,24,1,Low
13301,166971,2019-11-05,in,False,914630,False,1,307,312,B,2019-08-27,5,1,Low
13302,166971,2019-11-06,in,False,914630,False,1,34,49,B,2019-08-27,15,1,Low
13303,166971,2019-11-15,out,False,914630,False,2,53,136,B,2019-08-27,83,1,Low
13304,166971,2019-11-15,in,False,914630,False,1,27,41,B,2019-08-27,14,1,Low
13305,166971,2019-11-15,out,False,914630,True,3,0,143,B,2019-08-27,143,1,Low
13306,166971,2019-11-20,in,False,914630,False,1,149,168,B,2019-08-27,19,1,Low
13307,166971,2019-11-21,out,False,914630,True,4,0,131,B,2019-08-27,131,1,Low
13308,166971,2019-11-21,out,False,914630,False,4,495,555,B,2019-08-27,60,1,Low
13309,166971,2019-11-22,out,False,914626,True,1,0,0,B,2019-08-27,0,2,Medium
13310,166971,2019-11-25,out,False,914630,False,4,356,467,B,2019-08-27,111,1,Low
13311,166971,2019-11-25,out,False,914630,True,3,0,0,B,2019-08-27,0,1,Low
13312,166971,2019-11-28,out,False,914630,False,1,672,683,B,2019-08-27,11,1,Low
13313,166971,2019-11-28,out,False,914630,True,1,0,60,B,2019-08-27,60,1,Low
13314,166973,2019-09-02,in,False,901586,False,1,6,19,C,2019-08-27,13,0,High
13315,166973,2019-09-02,out,True,901588,True,1,0,3,C,2019-08-27,3,0,High
13316,166973,2019-09-02,out,False,901588,True,1,0,3,C,2019-08-27,3,0,High
13317,166973,2019-09-02,out,True,901584,True,1,0,16,C,2019-08-27,16,0,High
13318,166973,2019-09-02,in,False,901588,False,2,25,53,C,2019-08-27,28,0,High
13319,166973,2019-09-02,out,False,901588,False,3,107,173,C,2019-08-27,66,0,High
13320,166973,2019-09-02,in,False,901584,False,2,71,89,C,2019-08-27,18,0,High
